nohup: ignoring input
2025-04-16 18:48:27,467 - INFO - exp_llm - Namespace(config='config/config_llm.yaml', model_name='ds', dataset='wsc', token=3500, prompt='', template='WSC_PROMPT')
2025-04-16 18:48:27,474 - INFO - F1_Evaluator - 初始化 F1_Evaluator
2025-04-16 18:48:27,474 - INFO - ChatLLM - 初始化Chat LLM | Name: exp_prompt
2025-04-16 18:48:27,474 - INFO - ChatLLM - {'model': 'deepseek-r1:7b', 'temperature': 0.7, 'max_tokens': 12000}
2025-04-16 18:48:27,590 - INFO - ChatLLM - 初始化Chat LLM | Name: extract_llm
2025-04-16 18:48:27,590 - INFO - ChatLLM - {'model': 'gpt-3.5-turbo', 'temperature': 0.7, 'max_tokens': 4096}
2025-04-16 18:48:27,615 - INFO - exp_llm - 开始训练的token数量为：3500
2025-04-16 18:48:38,117 - INFO - exp_llm - 1: A | A
2025-04-16 18:48:40,597 - INFO - exp_llm - 2: B | B
2025-04-16 18:48:44,568 - INFO - exp_llm - 3: A | A
2025-04-16 18:48:45,478 - INFO - exp_llm - 4: B | B
2025-04-16 18:48:55,863 - INFO - exp_llm - 5: A | A
2025-04-16 18:48:56,477 - INFO - exp_llm - 6: A | A
2025-04-16 18:48:59,128 - INFO - exp_llm - 7: B | B
2025-04-16 18:49:07,435 - INFO - exp_llm - 8: A | A
2025-04-16 18:49:09,361 - INFO - exp_llm - 9: B | B
2025-04-16 18:49:19,321 - INFO - exp_llm - 10: A | A
2025-04-16 18:49:24,071 - INFO - exp_llm - 11: A | A
2025-04-16 18:49:29,112 - INFO - exp_llm - 12: B | B
2025-04-16 18:49:45,215 - INFO - exp_llm - 13: A | A
2025-04-16 18:50:00,630 - INFO - exp_llm - 14: None | B
2025-04-16 18:50:02,929 - INFO - exp_llm - 15: A | A
2025-04-16 18:50:10,391 - INFO - exp_llm - 16: B | B
2025-04-16 18:50:11,597 - INFO - exp_llm - 17: A | A
2025-04-16 18:50:13,776 - INFO - exp_llm - 18: B | B
2025-04-16 18:50:22,315 - INFO - exp_llm - 19: None | A
2025-04-16 18:50:24,252 - INFO - exp_llm - 20: B | B
2025-04-16 18:50:26,015 - INFO - exp_llm - 21: B | B
2025-04-16 18:50:39,190 - INFO - exp_llm - 22: B | B
2025-04-16 18:50:40,032 - INFO - exp_llm - 23: A | A
2025-04-16 18:50:44,194 - INFO - exp_llm - 24: None | A
2025-04-16 18:50:46,035 - INFO - exp_llm - 25: B | B
2025-04-16 18:51:01,478 - INFO - exp_llm - 26: B | B
2025-04-16 18:51:08,697 - INFO - exp_llm - 27: B | B
2025-04-16 18:51:09,711 - INFO - exp_llm - 28: A | A
2025-04-16 18:51:18,384 - INFO - exp_llm - 29: A | A
2025-04-16 18:51:35,661 - INFO - exp_llm - 30: None | A
2025-04-16 18:51:47,032 - INFO - exp_llm - 31: B | B
2025-04-16 18:51:54,112 - INFO - exp_llm - 32: A | A
2025-04-16 18:52:07,449 - INFO - exp_llm - 33: B | B
2025-04-16 18:52:09,109 - INFO - exp_llm - 34: B | B
2025-04-16 18:52:21,661 - INFO - exp_llm - 35: A | A
2025-04-16 18:52:31,388 - INFO - exp_llm - 36: None | A
2025-04-16 18:52:35,213 - INFO - exp_llm - 37: B | B
2025-04-16 18:52:37,321 - INFO - exp_llm - 38: A | A
2025-04-16 18:52:38,794 - INFO - exp_llm - 39: None | B
2025-04-16 18:52:39,725 - INFO - exp_llm - 40: B | B
2025-04-16 18:52:46,993 - INFO - exp_llm - 41: A | A
2025-04-16 18:52:53,023 - INFO - exp_llm - 42: B | B
2025-04-16 18:52:54,799 - INFO - exp_llm - 43: A | A
2025-04-16 18:52:54,881 - INFO - exp_llm - 44: B | B
2025-04-16 18:52:59,923 - INFO - exp_llm - 45: A | A
2025-04-16 18:53:06,115 - INFO - exp_llm - 46: None | A
2025-04-16 18:53:07,385 - INFO - exp_llm - 47: B | B
2025-04-16 18:53:11,626 - INFO - exp_llm - 48: A | A
2025-04-16 18:53:13,808 - INFO - exp_llm - 49: B | B
2025-04-16 18:53:17,458 - INFO - exp_llm - 50: None | A
2025-04-16 18:53:18,472 - INFO - exp_llm - 51: B | B
2025-04-16 18:53:21,103 - INFO - exp_llm - 52: B | B
2025-04-16 18:53:22,968 - INFO - exp_llm - 53: A | A
2025-04-16 18:53:27,770 - INFO - exp_llm - 54: A | A
2025-04-16 18:53:35,166 - INFO - exp_llm - 55: B | B
2025-04-16 18:53:35,926 - INFO - exp_llm - 56: None | A
2025-04-16 18:53:45,327 - INFO - exp_llm - 57: B | B
2025-04-16 18:53:46,452 - INFO - exp_llm - 58: A | A
2025-04-16 18:54:04,193 - INFO - exp_llm - 59: B | B
2025-04-16 18:54:08,840 - INFO - exp_llm - 60: A | A
2025-04-16 18:54:14,495 - INFO - exp_llm - 61: A | A
2025-04-16 18:54:18,199 - INFO - exp_llm - 62: None | B
2025-04-16 18:54:20,128 - INFO - exp_llm - 63: A | A
2025-04-16 18:54:25,002 - INFO - exp_llm - 64: B | B
2025-04-16 18:54:39,657 - INFO - exp_llm - 65: B | B
2025-04-16 18:54:43,328 - INFO - exp_llm - 66: B | B
2025-04-16 18:54:44,221 - INFO - exp_llm - 67: A | A
2025-04-16 18:54:45,419 - INFO - exp_llm - 68: A | A
2025-04-16 18:54:53,228 - INFO - exp_llm - 69: A | A
2025-04-16 18:54:54,185 - INFO - exp_llm - 70: B | B
2025-04-16 18:54:57,204 - INFO - exp_llm - 71: B | B
2025-04-16 18:55:08,348 - INFO - exp_llm - 72: A | A
2025-04-16 18:55:09,504 - INFO - exp_llm - 73: B | B
2025-04-16 18:55:13,963 - INFO - exp_llm - 74: B | B
2025-04-16 18:55:22,125 - INFO - exp_llm - 75: B | B
2025-04-16 18:55:36,586 - INFO - exp_llm - 76: A | A
2025-04-16 18:55:41,027 - INFO - exp_llm - 77: A | A
2025-04-16 18:55:43,523 - INFO - exp_llm - 78: A | A
2025-04-16 18:55:55,452 - INFO - exp_llm - 79: B | B
2025-04-16 18:56:07,152 - INFO - exp_llm - 80: A | A
2025-04-16 18:56:13,642 - INFO - exp_llm - 81: B | B
2025-04-16 18:56:16,659 - INFO - exp_llm - 82: B | B
2025-04-16 18:56:29,334 - INFO - exp_llm - 83: A | A
2025-04-16 18:56:38,107 - INFO - exp_llm - 84: A | A
2025-04-16 18:56:47,177 - INFO - exp_llm - 85: None | A
2025-04-16 18:56:48,449 - INFO - exp_llm - 86: B | B
2025-04-16 18:57:00,627 - INFO - exp_llm - 87: B | B
2025-04-16 18:57:02,114 - INFO - exp_llm - 88: B | B
2025-04-16 18:57:03,078 - INFO - exp_llm - 89: A | A
2025-04-16 18:57:16,112 - INFO - exp_llm - 90: A | A
2025-04-16 18:57:21,624 - INFO - exp_llm - 91: A | A
2025-04-16 18:57:25,101 - INFO - exp_llm - 92: None | B
2025-04-16 18:57:28,106 - INFO - exp_llm - 93: A | A
2025-04-16 18:57:33,658 - INFO - exp_llm - 94: B | B
2025-04-16 18:57:37,378 - INFO - exp_llm - 95: A | A
2025-04-16 18:57:38,381 - INFO - exp_llm - 96: B | B
2025-04-16 18:57:50,459 - INFO - exp_llm - 97: B | B
2025-04-16 18:57:50,593 - INFO - exp_llm - 98: B | B
2025-04-16 18:57:57,227 - INFO - exp_llm - 99: B | B
2025-04-16 18:57:57,962 - INFO - exp_llm - 100: A | A
2025-04-16 18:58:00,246 - INFO - exp_llm - 101: A | A
2025-04-16 18:58:01,027 - INFO - exp_llm - 102: B | B
2025-04-16 18:58:07,910 - INFO - exp_llm - 103: A | A
2025-04-16 18:58:11,839 - INFO - exp_llm - 104: B | B
2025-04-16 18:58:12,367 - INFO - exp_llm - 105: A | A
2025-04-16 18:58:15,694 - INFO - exp_llm - 106: None | A
2025-04-16 18:58:20,448 - INFO - exp_llm - 107: B | B
2025-04-16 18:58:21,631 - INFO - exp_llm - 108: B | B
2025-04-16 18:58:24,308 - INFO - exp_llm - 109: A | A
2025-04-16 18:58:26,487 - INFO - exp_llm - 110: B | B
2025-04-16 18:58:29,572 - INFO - exp_llm - 111: A | A
2025-04-16 18:58:32,409 - INFO - exp_llm - 112: B | B
2025-04-16 18:58:35,608 - INFO - exp_llm - 113: B | B
2025-04-16 18:58:43,729 - INFO - exp_llm - 114: A | A
2025-04-16 18:58:50,660 - INFO - exp_llm - 115: A | A
2025-04-16 18:58:52,761 - INFO - exp_llm - 116: B | B
2025-04-16 18:58:56,033 - INFO - exp_llm - 117: B | B
2025-04-16 18:58:57,699 - INFO - exp_llm - 118: A | A
2025-04-16 18:59:03,751 - INFO - exp_llm - 119: A | A
2025-04-16 18:59:05,149 - INFO - exp_llm - 120: B | B
