nohup: ignoring input
2025-04-18 18:10:25,401 - INFO - exp_llm - Namespace(config='config/config_llm.yaml', model_name='ds', dataset='str', token=0, prompt='spo', template='GPQA_PROMPT')
2025-04-18 18:10:25,408 - INFO - F1_Evaluator - 初始化 F1_Evaluator
2025-04-18 18:10:25,408 - INFO - ChatLLM - 初始化Chat LLM | Name: exp_prompt
2025-04-18 18:10:25,408 - INFO - ChatLLM - {'model': 'deepseek-r1:7b', 'temperature': 0.7, 'max_tokens': 12000}
2025-04-18 18:10:25,523 - INFO - ChatLLM - 初始化Chat LLM | Name: extract_llm
2025-04-18 18:10:25,523 - INFO - ChatLLM - {'model': 'gpt-3.5-turbo', 'temperature': 0.7, 'max_tokens': 4096}
2025-04-18 18:10:25,549 - INFO - exp_llm - 开始训练的token数量为：0
2025-04-18 18:10:32,793 - INFO - exp_llm - 1: Yes | Yes
2025-04-18 18:10:34,669 - INFO - exp_llm - 2: Yes | No
2025-04-18 18:10:42,251 - INFO - exp_llm - 3: No | No
2025-04-18 18:10:46,505 - INFO - exp_llm - 4: Yes | No
2025-04-18 18:10:48,050 - INFO - exp_llm - 5: NO | No
2025-04-18 18:10:48,068 - INFO - exp_llm - 6: Yes | Yes
2025-04-18 18:11:00,821 - INFO - exp_llm - 7: Yes | Yes
2025-04-18 18:11:02,815 - INFO - exp_llm - 8: Yes | No
2025-04-18 18:11:13,741 - INFO - exp_llm - 9: No | No
2025-04-18 18:11:14,132 - INFO - exp_llm - 10: Yes | Yes
2025-04-18 18:11:15,437 - INFO - exp_llm - 11: No | Yes
2025-04-18 18:11:16,396 - INFO - exp_llm - 12: Yes | No
2025-04-18 18:11:23,742 - INFO - exp_llm - 13: Yes | No
2025-04-18 18:11:24,110 - INFO - exp_llm - 14: No | No
2025-04-18 18:11:26,872 - INFO - exp_llm - 15: No | No
2025-04-18 18:11:32,966 - INFO - exp_llm - 16: Yes | Yes
2025-04-18 18:11:36,003 - INFO - exp_llm - 17: Yes | Yes
2025-04-18 18:11:36,449 - INFO - exp_llm - 18: No | No
2025-04-18 18:11:39,068 - INFO - exp_llm - 19: No | No
2025-04-18 18:11:42,588 - INFO - exp_llm - 20: Yes | Yes
2025-04-18 18:11:46,193 - INFO - exp_llm - 21: Yes | Yes
2025-04-18 18:11:46,229 - INFO - exp_llm - 22: No | No
2025-04-18 18:11:47,132 - INFO - exp_llm - 23: NO | Yes
2025-04-18 18:11:54,501 - INFO - exp_llm - 24: No | Yes
2025-04-18 18:11:55,633 - INFO - exp_llm - 25: None | No
2025-04-18 18:11:57,731 - INFO - exp_llm - 26: Yes | No
2025-04-18 18:11:59,184 - INFO - exp_llm - 27: No | Yes
2025-04-18 18:12:00,957 - INFO - exp_llm - 28: No | No
2025-04-18 18:12:01,547 - INFO - exp_llm - 29: No | No
2025-04-18 18:12:01,957 - INFO - exp_llm - 30: No | No
2025-04-18 18:12:07,077 - INFO - exp_llm - 31: Yes | Yes
2025-04-18 18:12:09,046 - INFO - exp_llm - 32: Yes | Yes
2025-04-18 18:12:09,733 - INFO - exp_llm - 33: No | No
2025-04-18 18:12:12,063 - INFO - exp_llm - 34: No | No
2025-04-18 18:12:17,656 - INFO - exp_llm - 35: Yes | Yes
2025-04-18 18:12:20,513 - INFO - exp_llm - 36: No | No
2025-04-18 18:12:20,694 - INFO - exp_llm - 37: Yes | No
2025-04-18 18:12:22,650 - INFO - exp_llm - 38: No | No
2025-04-18 18:12:26,492 - INFO - exp_llm - 39: No | No
2025-04-18 18:12:29,649 - INFO - exp_llm - 40: No | Yes
2025-04-18 18:12:35,557 - INFO - exp_llm - 41: No | No
2025-04-18 18:12:36,232 - INFO - exp_llm - 42: No | Yes
2025-04-18 18:12:37,090 - INFO - exp_llm - 43: Yes | Yes
2025-04-18 18:12:42,465 - INFO - exp_llm - 44: No | No
2025-04-18 18:12:42,909 - INFO - exp_llm - 45: No | No
2025-04-18 18:12:47,031 - INFO - exp_llm - 46: No | No
2025-04-18 18:12:51,167 - INFO - exp_llm - 47: No | Yes
2025-04-18 18:12:51,655 - INFO - exp_llm - 48: Yes | Yes
2025-04-18 18:12:57,837 - INFO - exp_llm - 49: Yes | No
2025-04-18 18:12:59,238 - INFO - exp_llm - 50: Yes | No
2025-04-18 18:13:01,654 - INFO - exp_llm - 51: No | No
2025-04-18 18:13:03,342 - INFO - exp_llm - 52: No | No
2025-04-18 18:13:04,778 - INFO - exp_llm - 53: No | No
2025-04-18 18:13:07,633 - INFO - exp_llm - 54: No | Yes
